jointmoment_id,session_trial,time,elbow_moment_x,elbow_moment_y,elbow_moment_z,shoulder_thorax_moment_x,shoulder_thorax_moment_y,shoulder_thorax_moment_z,shoulder_upper_arm_moment_x,shoulder_upper_arm_moment_y,shoulder_upper_arm_moment_z,wrist_moment_x,wrist_moment_y,wrist_moment_z,glove_elbow_moment_x,glove_elbow_moment_y,glove_elbow_moment_z,glove_shoulder_glove_upper_arm_moment_x,glove_shoulder_glove_upper_arm_moment_y,glove_shoulder_glove_upper_arm_moment_z,glove_shoulder_thorax_moment_x,glove_shoulder_thorax_moment_y,glove_shoulder_thorax_moment_z,glove_wrist_moment_x,glove_wrist_moment_y,glove_wrist_moment_z,trials_id,session,trial,pitch_type,session_type,handedness,extracted_datetime,time_offset,ongoing_datetime,duration_from_start,extracted_month,extracted_day,extracted_hour,extracted_minute,extracted_second,extracted_weekday,extracted_week
2481313,498_1,0.1861,-10.33,21.26,-0.2,-15.21,11.78,-7.01,-1.21,8.29,18.64,6.07,-2.83,0.01,-1.76,1.53,0.23,4.86,12.17,-4.53,12.87,-4.58,-1.24,0.29,-0.03,0.05,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.1861,2024-02-05 10:38:32.186100,0 days 00:00:00.186100,2,5,10,38,32,0,6
2481314,498_1,0.1889,-13.17,21.61,0.59,-17.25,12.14,-6.11,-1.95,10.34,19.23,6.26,-3.57,-0.04,-2.36,1.45,0.1,4.75,10.1,-3.12,11.13,-2.91,-1.18,0.09,-0.09,0.03,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.1889,2024-02-05 10:38:32.188900,0 days 00:00:00.188900,2,5,10,38,32,0,6
2481315,498_1,0.1917,-14.76,21.47,1.37,-18.6,12.29,-5.21,-2.43,11.89,19.36,6.37,-3.93,-0.09,-2.9,1.04,-0.03,4.94,7.28,-1.29,8.96,-0.48,-0.9,-0.14,-0.15,0.02,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.1917,2024-02-05 10:38:32.191700,0 days 00:00:00.191700,2,5,10,38,32,0,6
2481316,498_1,0.1944,-14.67,21.01,2.01,-19.18,12.25,-4.51,-2.63,12.75,19.14,6.44,-3.78,-0.13,-3.04,-0.01,-0.21,5.73,3.85,0.63,6.72,2.62,-0.07,-0.47,-0.11,0.0,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.1944,2024-02-05 10:38:32.194400,0 days 00:00:00.194400,2,5,10,38,32,0,6
2481317,498_1,0.1972,-12.75,20.27,2.44,-18.89,11.99,-4.13,-2.54,12.77,18.58,6.47,-3.07,-0.17,-2.5,-1.93,-0.47,7.26,0.0,2.25,4.69,6.14,1.52,-0.94,0.12,-0.03,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.1972,2024-02-05 10:38:32.197200,0 days 00:00:00.197200,2,5,10,38,32,0,6
2481318,498_1,0.2,-9.21,19.14,2.6,-17.61,11.47,-4.04,-2.13,11.89,17.6,6.38,-1.84,-0.18,-1.14,-4.77,-0.86,9.46,-4.01,3.23,3.08,9.7,3.96,-1.57,0.58,-0.06,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.2,2024-02-05 10:38:32.200000,0 days 00:00:00.200000,2,5,10,38,32,0,6
2481319,498_1,0.2028,-4.57,17.41,2.51,-15.3,10.64,-4.11,-1.38,10.13,16.04,6.08,-0.25,-0.17,0.98,-8.29,-1.35,12.0,-7.84,3.35,1.94,12.82,7.06,-2.31,1.28,-0.11,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.2028,2024-02-05 10:38:32.202800,0 days 00:00:00.202800,2,5,10,38,32,0,6
2481320,498_1,0.2056,0.36,14.84,2.21,-11.94,9.44,-4.13,-0.31,7.63,13.72,5.47,1.48,-0.13,3.58,-11.99,-1.9,14.32,-11.08,2.55,1.21,14.97,10.41,-3.06,2.16,-0.16,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.2056,2024-02-05 10:38:32.205600,0 days 00:00:00.205600,2,5,10,38,32,0,6
2481321,498_1,0.2083,4.72,11.25,1.76,-7.61,7.86,-3.87,1.05,4.6,10.51,4.43,3.11,-0.08,6.17,-15.16,-2.43,15.79,-13.3,0.99,0.77,15.69,13.36,-3.66,3.1,-0.21,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.2083,2024-02-05 10:38:32.208300,0 days 00:00:00.208300,2,5,10,38,32,0,6
2481322,498_1,0.2111,7.72,6.58,1.26,-2.51,5.91,-3.16,2.65,1.27,6.42,2.93,4.39,-0.01,8.17,-16.99,-2.81,15.76,-14.12,-1.0,0.41,14.65,15.21,-3.91,3.94,-0.25,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.2111,2024-02-05 10:38:32.211100,0 days 00:00:00.211100,2,5,10,38,32,0,6
2481323,498_1,0.2139,8.9,0.96,0.81,3.12,3.7,-1.95,4.41,-2.11,1.59,1.01,5.16,0.05,8.97,-16.81,-2.91,13.78,-13.28,-3.03,-0.03,11.73,15.33,-3.65,4.51,-0.27,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.2139,2024-02-05 10:38:32.213900,0 days 00:00:00.213900,2,5,10,38,32,0,6
2481324,498_1,0.2167,8.18,-5.34,0.49,8.92,1.35,-0.29,6.21,-5.34,-3.72,-1.22,5.38,0.1,8.1,-14.28,-2.63,9.67,-10.77,-4.7,-0.72,7.08,13.35,-2.76,4.67,-0.27,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.2167,2024-02-05 10:38:32.216700,0 days 00:00:00.216700,2,5,10,38,32,0,6
2481325,498_1,0.2194,5.91,-11.88,0.34,14.55,-1.01,1.67,7.92,-8.24,-9.16,-3.56,5.1,0.14,5.31,-9.48,-1.93,3.62,-6.86,-5.71,-1.78,1.14,9.29,-1.26,4.31,-0.24,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.2194,2024-02-05 10:38:32.219400,0 days 00:00:00.219400,2,5,10,38,32,0,6
2481326,498_1,0.2222,2.78,-18.22,0.39,19.62,-3.28,3.74,9.37,-10.7,-14.32,-5.78,4.47,0.16,0.68,-3.02,-0.83,-3.83,-2.12,-5.95,-3.27,-5.46,3.63,0.7,3.42,-0.17,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.2222,2024-02-05 10:38:32.222200,0 days 00:00:00.222200,2,5,10,38,32,0,6
2481327,498_1,0.225,-0.37,-23.86,0.61,23.79,-5.39,5.67,10.36,-12.62,-18.85,-7.63,3.7,0.16,-5.38,4.09,0.56,-11.86,2.66,-5.46,-5.21,-11.93,-2.81,2.85,2.09,-0.07,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.225,2024-02-05 10:38:32.225000,0 days 00:00:00.225000,2,5,10,38,32,0,6
2481328,498_1,0.2278,-2.76,-28.38,0.95,26.72,-7.33,7.28,10.69,-13.93,-22.43,-8.88,2.97,0.14,-12.19,10.63,2.06,-19.49,6.6,-4.46,-7.56,-17.49,-8.97,4.86,0.43,0.04,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.2278,2024-02-05 10:38:32.227800,0 days 00:00:00.227800,2,5,10,38,32,0,6
2481329,498_1,0.2306,-0.42,-9.76,-0.2,9.21,-1.05,5.48,5.68,-3.35,-8.65,-2.08,-0.87,0.04,-6.4,-0.02,0.63,-1.87,-7.73,-5.32,-7.42,5.94,0.32,0.38,1.42,0.03,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.2306,2024-02-05 10:38:32.230600,0 days 00:00:00.230600,2,5,10,38,32,0,6
2481330,498_1,0.2333,-3.56,-32.51,1.48,27.76,-10.77,8.9,8.6,-14.48,-25.81,-8.99,2.04,0.11,-24.71,17.53,4.54,-30.2,8.93,-2.11,-13.22,-23.36,-16.42,7.02,-3.02,0.29,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.2333,2024-02-05 10:38:32.233300,0 days 00:00:00.233300,2,5,10,38,32,0,6
2481331,498_1,0.2361,-2.14,-31.55,1.37,25.51,-12.34,8.73,5.93,-13.64,-25.33,-7.75,1.78,0.09,-28.87,16.53,5.09,-32.24,6.45,-1.36,-16.37,-23.1,-16.36,6.66,-4.43,0.4,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.2361,2024-02-05 10:38:32.236100,0 days 00:00:00.236100,2,5,10,38,32,0,6
2481332,498_1,0.2389,-0.3,-28.36,0.77,21.35,-13.88,7.84,2.09,-12.09,-23.37,-5.72,1.45,0.1,-30.93,12.51,4.95,-32.0,1.6,-1.18,-19.61,-20.89,-13.55,5.2,-5.44,0.48,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.2389,2024-02-05 10:38:32.238900,0 days 00:00:00.238900,2,5,10,38,32,0,6
2481333,498_1,0.2417,1.02,-22.98,-0.46,15.4,-15.47,6.25,-2.89,-9.94,-20.03,-3.05,0.79,0.11,-30.68,6.1,4.06,-29.88,-5.11,-1.67,-22.81,-17.25,-8.41,2.75,-5.95,0.53,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.2417,2024-02-05 10:38:32.241700,0 days 00:00:00.241700,2,5,10,38,32,0,6
2481334,498_1,0.2444,0.83,-15.63,-2.41,7.96,-17.22,3.98,-8.91,-7.41,-15.53,0.05,-0.42,0.14,-28.2,-1.59,2.44,-26.53,-12.79,-2.81,-25.78,-12.89,-1.74,-0.43,-5.94,0.54,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.2444,2024-02-05 10:38:32.244400,0 days 00:00:00.244400,2,5,10,38,32,0,6
2481335,498_1,0.2472,-1.67,-6.82,-5.07,-0.51,-19.28,1.1,-15.8,-4.8,-10.25,3.33,-2.35,0.18,-23.76,-9.21,0.2,-22.68,-20.31,-4.43,-28.26,-8.62,5.41,-3.96,-5.47,0.52,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.2472,2024-02-05 10:38:32.247200,0 days 00:00:00.247200,2,5,10,38,32,0,6
2481336,498_1,0.25,-6.89,2.72,-8.33,-9.33,-21.75,-2.23,-23.25,-2.47,-4.67,6.53,-5.06,0.21,-17.82,-15.34,-2.45,-19.0,-26.46,-6.26,-29.85,-5.12,11.84,-7.38,-4.63,0.47,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.25,2024-02-05 10:38:32.250000,0 days 00:00:00.250000,2,5,10,38,32,0,6
2481337,498_1,0.2528,-14.66,12.0,-11.91,-17.73,-24.68,-5.77,-30.79,-0.78,0.63,9.36,-8.41,0.24,-10.94,-18.76,-5.18,-15.9,-30.12,-7.95,-30.13,-2.85,16.47,-10.2,-3.58,0.4,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.2528,2024-02-05 10:38:32.252800,0 days 00:00:00.252800,2,5,10,38,32,0,6
2481338,498_1,0.2556,-24.18,19.91,-15.43,-24.8,-27.95,-9.22,-37.79,-0.01,5.02,11.56,-12.09,0.24,-3.81,-18.73,-7.63,-13.5,-30.45,-9.1,-28.65,-1.93,18.49,-11.98,-2.53,0.31,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.2556,2024-02-05 10:38:32.255600,0 days 00:00:00.255600,2,5,10,38,32,0,6
2481339,498_1,0.2583,-34.05,25.38,-18.37,-29.7,-31.25,-12.19,-43.47,-0.31,7.99,12.89,-15.63,0.22,2.82,-15.12,-9.43,-11.57,-27.08,-9.38,-25.05,-2.16,17.54,-12.4,-1.73,0.21,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.2583,2024-02-05 10:38:32.258300,0 days 00:00:00.258300,2,5,10,38,32,0,6
2481340,498_1,0.2611,-42.48,27.61,-20.19,-31.77,-34.02,-14.34,-46.96,-1.62,9.24,13.15,-18.48,0.16,8.19,-8.52,-10.25,-9.65,-20.2,-8.62,-19.2,-3.03,13.77,-11.34,-1.41,0.12,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.2611,2024-02-05 10:38:32.261100,0 days 00:00:00.261100,2,5,10,38,32,0,6
2481341,498_1,0.2639,-47.58,26.29,-20.4,-30.66,-35.48,-15.41,-47.43,-3.68,8.78,12.26,-20.07,0.07,11.65,-0.12,-9.88,-7.2,-10.62,-6.81,-11.29,-3.93,7.87,-8.92,-1.75,0.03,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.2639,2024-02-05 10:38:32.263900,0 days 00:00:00.263900,2,5,10,38,32,0,6
2481342,498_1,0.2667,-47.84,21.73,-18.66,-26.5,-34.76,-15.28,-44.29,-6.0,7.04,10.28,-19.98,-0.04,12.81,8.51,-8.32,-3.81,0.43,-4.19,-1.85,-4.26,0.92,-5.47,-2.83,-0.04,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.2667,2024-02-05 10:38:32.266700,0 days 00:00:00.266700,2,5,10,38,32,0,6
2481343,498_1,0.2694,-42.47,14.89,-14.88,-19.85,-31.13,-14.05,-37.29,-8.01,4.75,7.39,-18.03,-0.15,11.65,15.84,-5.74,0.69,11.49,-1.12,8.26,-3.62,-5.91,-1.48,-4.55,-0.09,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.2694,2024-02-05 10:38:32.269400,0 days 00:00:00.269400,2,5,10,38,32,0,6
2481344,498_1,0.2722,-31.75,7.11,-9.29,-11.68,-24.14,-11.98,-26.72,-9.12,2.75,3.96,-14.32,-0.26,8.52,20.66,-2.49,6.14,21.15,1.94,18.04,-1.86,-11.52,2.5,-6.67,-0.13,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.2722,2024-02-05 10:38:32.272200,0 days 00:00:00.272200,2,5,10,38,32,0,6
2481345,498_1,0.275,-17.08,-0.24,-2.38,-3.07,-13.91,-9.35,-13.33,-8.89,1.76,0.44,-9.24,-0.36,4.11,22.42,0.95,12.1,28.35,4.6,26.53,0.86,-15.21,5.95,-8.84,-0.16,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.275,2024-02-05 10:38:32.275000,0 days 00:00:00.275000,2,5,10,38,32,0,6
2481346,498_1,0.2778,-0.68,-6.19,5.11,4.96,-1.17,-6.41,1.67,-7.15,2.08,-2.64,-3.37,-0.43,-0.77,21.18,4.14,17.94,32.51,6.61,32.94,4.22,-16.68,8.48,-10.68,-0.18,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.2778,2024-02-05 10:38:32.277800,0 days 00:00:00.277800,2,5,10,38,32,0,6
2481347,498_1,0.2805,14.81,-10.37,12.39,11.73,12.88,-3.29,16.94,-4.02,3.53,-4.78,2.69,-0.49,-5.35,17.54,6.69,23.06,33.53,7.87,36.83,7.8,-16.08,9.91,-11.89,-0.19,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.2805,2024-02-05 10:38:32.280500,0 days 00:00:00.280500,2,5,10,38,32,0,6
2481348,498_1,0.2833,26.92,-13.01,18.71,16.92,26.75,0.01,31.15,0.13,5.5,-5.57,8.46,-0.55,-9.1,12.39,8.39,26.98,31.77,8.47,38.09,11.23,-13.85,10.24,-12.27,-0.2,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.2833,2024-02-05 10:38:32.283300,0 days 00:00:00.283300,2,5,10,38,32,0,6
2481349,498_1,0.2861,33.77,-14.74,23.46,20.57,39.0,3.57,43.22,4.78,7.24,-4.76,13.75,-0.61,-11.75,6.65,9.19,29.44,27.85,8.59,36.94,14.24,-10.61,9.64,-11.83,-0.2,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.2861,2024-02-05 10:38:32.286100,0 days 00:00:00.286100,2,5,10,38,32,0,6
2481350,498_1,0.2889,34.29,-16.18,26.29,22.89,48.49,7.36,52.41,9.39,8.06,-2.29,18.68,-0.69,-13.33,1.15,9.23,30.41,22.54,8.45,33.86,16.68,-6.98,8.4,-10.71,-0.21,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.2889,2024-02-05 10:38:32.288900,0 days 00:00:00.288900,2,5,10,38,32,0,6
2481351,498_1,0.2917,28.29,-17.62,27.03,24.06,54.55,11.23,58.29,13.47,7.68,1.67,23.65,-0.79,-14.14,-3.51,8.75,30.03,16.72,8.26,29.54,18.46,-3.57,6.87,-9.22,-0.22,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.2917,2024-02-05 10:38:32.291700,0 days 00:00:00.291700,2,5,10,38,32,0,6
2481352,498_1,0.2944,16.35,-18.82,25.71,24.14,56.94,14.78,60.66,16.68,6.23,6.74,29.19,-0.9,-14.63,-6.89,8.09,28.56,11.25,8.15,24.71,19.52,-0.9,5.41,-7.72,-0.25,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.2944,2024-02-05 10:38:32.294400,0 days 00:00:00.294400,2,5,10,38,32,0,6
2481353,498_1,0.2972,-0.26,-19.05,22.46,23.01,55.8,17.43,59.48,18.75,4.28,12.34,35.81,-1.01,-15.3,-8.72,7.55,26.27,6.95,8.21,20.14,19.79,0.63,4.32,-6.59,-0.28,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.2972,2024-02-05 10:38:32.297200,0 days 00:00:00.297200,2,5,10,38,32,0,6
2481354,498_1,0.3,-19.66,-17.26,17.56,20.41,51.54,18.49,54.8,19.57,2.65,17.8,43.76,-1.09,-16.59,-8.81,7.39,23.42,4.5,8.45,16.5,19.2,0.7,3.81,-6.15,-0.33,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.3,2024-02-05 10:38:32.300000,0 days 00:00:00.300000,2,5,10,38,32,0,6
2481355,498_1,0.3028,-39.46,-12.5,11.36,16.1,44.69,17.37,46.8,19.07,2.17,22.4,52.96,-1.11,-18.76,-7.06,7.78,20.22,4.39,8.86,14.27,17.7,-0.88,3.97,-6.61,-0.37,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.3028,2024-02-05 10:38:32.302800,0 days 00:00:00.302800,2,5,10,38,32,0,6
2481356,498_1,0.3056,-56.88,-4.34,4.37,10.07,35.91,13.77,35.92,17.3,3.37,25.48,62.85,-1.05,-21.83,-3.5,8.74,16.84,6.78,9.43,13.7,15.3,-4.11,4.72,-8.02,-0.42,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.3056,2024-02-05 10:38:32.305600,0 days 00:00:00.305600,2,5,10,38,32,0,6
2481357,498_1,0.3083,-69.14,6.73,-2.76,2.7,25.92,7.89,22.97,14.41,6.27,26.55,72.54,-0.9,-25.52,1.7,10.15,13.4,11.46,10.12,14.7,12.13,-8.78,5.86,-10.26,-0.46,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.3083,2024-02-05 10:38:32.308300,0 days 00:00:00.308300,2,5,10,38,32,0,6
2481358,498_1,0.3111,-73.94,19.18,-9.3,-5.09,15.45,0.53,9.16,10.62,10.21,25.37,80.84,-0.66,-29.23,8.12,11.78,10.05,17.77,10.91,16.92,8.45,-14.44,7.06,-13.06,-0.48,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.3111,2024-02-05 10:38:32.311100,0 days 00:00:00.311100,2,5,10,38,32,0,6
2481359,498_1,0.3139,-70.17,30.57,-14.56,-12.01,5.18,-7.02,-4.07,6.21,13.94,22.01,86.58,-0.34,-32.13,15.07,13.26,6.95,24.71,11.71,19.71,4.64,-20.31,7.87,-16.0,-0.47,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.3139,2024-02-05 10:38:32.313900,0 days 00:00:00.313900,2,5,10,38,32,0,6
2481360,498_1,0.3167,-58.32,38.2,-18.02,-16.64,-4.41,-13.3,-15.31,1.47,15.93,16.85,88.81,0.04,-33.29,21.57,14.18,4.33,30.94,12.37,22.3,1.18,-25.43,7.86,-18.61,-0.43,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.3167,2024-02-05 10:38:32.316700,0 days 00:00:00.316700,2,5,10,38,32,0,6
2481361,498_1,0.3194,-40.53,39.93,-19.47,-17.95,-13.04,-17.04,-23.56,-3.29,14.89,10.5,87.04,0.42,-31.84,26.42,14.15,2.51,35.04,12.67,23.9,-1.42,-28.65,6.64,-20.4,-0.35,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.3194,2024-02-05 10:38:32.319400,0 days 00:00:00.319400,2,5,10,38,32,0,6
2481362,498_1,0.3222,-20.0,34.88,-19.02,-15.61,-20.62,-17.57,-28.47,-7.77,10.24,3.71,81.32,0.77,-27.24,28.36,12.88,1.83,35.73,12.34,23.85,-2.69,-28.87,3.99,-21.03,-0.23,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.3222,2024-02-05 10:38:32.322200,0 days 00:00:00.322200,2,5,10,38,32,0,6
2481363,498_1,0.325,-0.19,23.77,-17.06,-10.18,-27.06,-14.97,-30.26,-11.63,2.37,-2.75,72.27,1.05,-19.47,26.29,10.27,2.63,32.17,11.09,21.83,-2.32,-25.28,-0.11,-20.32,-0.09,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.325,2024-02-05 10:38:32.325000,0 days 00:00:00.325000,2,5,10,38,32,0,6
2481364,498_1,0.3278,16.08,8.7,-14.12,-2.9,-32.13,-10.0,-29.57,-14.53,-7.45,-8.22,60.9,1.24,-9.2,19.68,6.45,5.04,24.17,8.72,17.86,-0.27,-17.6,-5.35,-18.33,0.06,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.3278,2024-02-05 10:38:32.327800,0 days 00:00:00.327800,2,5,10,38,32,0,6
2481365,498_1,0.3305,-11.16,-7.68,-0.01,4.28,-10.71,-1.19,-7.02,-6.98,-6.07,-1.24,2.11,-0.06,-5.85,-4.44,-0.08,1.41,0.58,4.7,1.9,-2.75,-3.64,0.05,0.73,-0.06,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.3305,2024-02-05 10:38:32.330500,0 days 00:00:00.330500,2,5,10,38,32,0,6
2481366,498_1,0.3333,32.35,-21.82,-7.5,11.1,-36.82,2.46,-23.66,-16.38,-25.78,-14.61,35.91,1.3,13.06,-5.17,-2.97,13.47,-1.54,0.72,5.96,7.19,7.17,-16.9,-12.03,0.32,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.3333,2024-02-05 10:38:32.333300,0 days 00:00:00.333300,2,5,10,38,32,0,6
2481367,498_1,0.3361,32.26,-32.17,-4.67,15.37,-35.79,7.74,-19.63,-15.15,-31.15,-15.32,24.33,1.19,21.44,-20.09,-7.29,17.75,-15.74,-4.3,-0.59,10.85,20.95,-21.66,-8.75,0.4,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.3361,2024-02-05 10:38:32.336100,0 days 00:00:00.336100,2,5,10,38,32,0,6
2481368,498_1,0.3389,27.92,-37.35,-2.48,17.08,-32.44,11.42,-15.38,-12.68,-32.89,-14.6,14.28,1.02,25.98,-33.45,-10.55,20.42,-28.03,-9.31,-6.67,13.03,32.75,-24.79,-6.05,0.44,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.3389,2024-02-05 10:38:32.338900,0 days 00:00:00.338900,2,5,10,38,32,0,6
2481369,498_1,0.3417,20.72,-37.32,-1.03,16.4,-27.08,13.31,-11.1,-9.35,-31.11,-12.82,6.11,0.81,26.07,-42.91,-12.36,20.32,-36.66,-13.7,-11.86,12.85,40.63,-25.85,-4.21,0.44,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.3417,2024-02-05 10:38:32.341700,0 days 00:00:00.341700,2,5,10,38,32,0,6
2481370,498_1,0.3444,12.11,-33.03,-0.26,13.99,-20.35,13.57,-6.91,-5.62,-26.58,-10.43,-0.11,0.59,21.99,-46.9,-12.64,16.82,-40.65,-16.99,-15.99,9.9,43.42,-24.76,-3.28,0.4,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.3444,2024-02-05 10:38:32.344400,0 days 00:00:00.344400,2,5,10,38,32,0,6
2481371,498_1,0.3472,3.46,-26.0,-0.06,10.7,-13.05,12.61,-2.91,-2.03,-20.43,-7.85,-4.43,0.38,14.77,-44.97,-11.56,9.97,-39.93,-18.91,-19.05,4.36,40.95,-21.79,-3.13,0.35,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.3472,2024-02-05 10:38:32.347200,0 days 00:00:00.347200,2,5,10,38,32,0,6
2481372,498_1,0.35,-4.08,-17.94,-0.26,7.4,-6.0,10.93,0.78,0.99,-13.91,-5.43,-7.02,0.21,5.88,-37.84,-9.51,0.55,-35.23,-19.42,-21.13,-3.06,34.01,-17.46,-3.48,0.28,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.35,2024-02-05 10:38:32.350000,0 days 00:00:00.350000,2,5,10,38,32,0,6
2481373,498_1,0.3528,-9.63,-10.37,-0.65,4.77,0.1,8.98,4.06,3.12,-8.03,-3.41,-8.1,0.09,-3.14,-27.08,-6.93,-10.15,-27.81,-18.72,-22.35,-11.3,24.08,-12.46,-4.05,0.22,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.3528,2024-02-05 10:38:32.352800,0 days 00:00:00.352800,2,5,10,38,32,0,6
2481374,498_1,0.3555,-12.69,-4.3,-1.09,3.24,4.8,7.09,6.83,4.17,-3.48,-1.86,-7.94,0.01,-10.98,-14.68,-4.27,-20.63,-19.15,-17.11,-22.78,-19.21,12.95,-7.48,-4.56,0.16,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.3555,2024-02-05 10:38:32.355500,0 days 00:00:00.355500,2,5,10,38,32,0,6
2481375,498_1,0.3583,-13.13,-0.22,-1.43,2.89,7.92,5.39,9.02,4.15,-0.52,-0.77,-6.8,-0.02,-16.75,-2.59,-1.88,-29.52,-10.59,-14.97,-22.5,-25.75,2.3,-3.07,-4.83,0.1,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.3583,2024-02-05 10:38:32.358300,0 days 00:00:00.358300,2,5,10,38,32,0,6
2481376,498_1,0.3611,-11.21,1.93,-1.61,3.56,9.57,3.9,10.59,3.18,1.0,-0.05,-5.01,-0.02,-20.05,7.64,0.0,-35.81,-3.15,-12.63,-21.53,-30.23,-6.57,0.39,-4.78,0.06,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.3611,2024-02-05 10:38:32.361100,0 days 00:00:00.361100,2,5,10,38,32,0,6
2481377,498_1,0.3639,-7.52,2.58,-1.58,4.91,10.01,2.52,11.54,1.49,1.43,0.45,-2.87,0.0,-20.93,15.08,1.29,-39.0,2.56,-10.34,-19.93,-32.3,-12.94,2.76,-4.41,0.03,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.3639,2024-02-05 10:38:32.363900,0 days 00:00:00.363900,2,5,10,38,32,0,6
2481378,498_1,0.3667,-2.91,2.3,-1.36,6.52,9.6,1.15,11.89,-0.63,1.26,0.84,-0.7,0.03,-19.76,19.43,1.99,-39.08,6.36,-8.26,-17.78,-32.02,-16.58,4.06,-3.79,0.0,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.3667,2024-02-05 10:38:32.366700,0 days 00:00:00.366700,2,5,10,38,32,0,6
2481379,498_1,0.3694,1.7,1.69,-0.99,7.96,8.69,-0.27,11.67,-2.86,0.92,1.2,1.19,0.06,-17.12,20.94,2.19,-36.47,8.42,-6.43,-15.18,-29.73,-17.76,4.48,-3.01,-0.02,3928,498,1,,PitchingAssessment,R,2024-02-05 10:38:32,0.3694,2024-02-05 10:38:32.369400,0 days 00:00:00.369400,2,5,10,38,32,0,6
