velo_id,session_trial,time,elbow_velo_x,elbow_velo_y,elbow_velo_z,rear_hip_velo_x,rear_hip_velo_y,rear_hip_velo_z,rear_knee_velo_x,rear_knee_velo_y,rear_knee_velo_z,shoulder_velo_x,shoulder_velo_y,shoulder_velo_z,wrist_velo_x,wrist_velo_y,wrist_velo_z,pelvis_velo_x,pelvis_velo_y,pelvis_velo_z,glove_elbow_velo_x,glove_elbow_velo_y,glove_elbow_velo_z,lead_hip_velo_x,lead_hip_velo_y,lead_hip_velo_z,lead_knee_velo_x,lead_knee_velo_y,lead_knee_velo_z,glove_shoulder_velo_x,glove_shoulder_velo_y,glove_shoulder_velo_z,glove_wrist_velo_x,glove_wrist_velo_y,glove_wrist_velo_z,torso_velo_x,torso_velo_y,torso_velo_z,torso_pelvis_velo_x,torso_pelvis_velo_y,torso_pelvis_velo_z
2487428,499_2,0.3167,-45.15,837.57,693.14,-23.03,28.96,-142.24,-34.06,-9.27,5.35,-58.39,-14.7,-21.43,578.02,-1026.98,515.53,-2.08,-72.48,-130.49,-46.33,431.26,-141.35,32.01,-69.57,223.56,0.07,-0.34,-0.03,-78.22,-44.76,215.1,-1211.67,-286.26,39.12,-2.24,-11.45,-78.17,1.39,57.53,-53.95
2487429,499_2,0.3194,-49.54,766.38,633.26,-22.52,28.92,-130.04,-24.64,-12.68,7.33,-51.78,-11.89,-21.71,536.37,-882.2,450.41,5.58,-70.13,-117.62,-6.1,544.19,-172.72,22.49,-65.22,217.52,-0.09,-7.58,-0.66,-104.08,-35.9,135.89,-1233.74,-336.49,34.94,-2.85,-11.61,-83.61,8.49,54.25,-35.84
2487430,499_2,0.3222,-55.04,616.73,506.85,-18.18,25.5,-109.89,-15.36,-15.96,9.25,-47.38,-8.72,-30.25,421.38,-653.62,339.64,10.01,-62.88,-97.29,28.48,595.83,-186.27,14.82,-54.85,206.33,-0.26,-18.08,-1.58,-124.08,-29.81,62.88,-1202.46,-371.18,19.86,-2.43,-10.09,-87.13,12.96,48.46,-11.98
2487431,499_2,0.325,-59.67,397.0,320.78,-8.95,18.49,-84.87,-7.44,-18.9,10.97,-44.42,-6.2,-44.72,254.19,-362.17,192.96,9.04,-51.45,-73.03,55.98,587.2,-182.37,11.85,-39.18,196.17,-0.39,-31.02,-2.71,-136.79,-25.98,-3.24,-1143.15,-396.13,-5.42,-0.92,-7.05,-88.71,12.71,40.98,14.12
2487432,499_2,0.3278,-62.21,129.86,93.99,5.33,8.51,-59.01,-1.7,-21.31,12.39,-42.17,-5.19,-62.6,60.04,-38.93,26.2,1.52,-37.49,-49.16,76.57,522.01,-162.27,15.63,-20.07,192.11,-0.45,-44.89,-3.92,-141.95,-23.44,-63.33,-1086.71,-417.02,-39.86,1.46,-2.94,-88.73,6.47,33.05,38.48
2487433,499_2,0.3306,-62.4,-152.0,-145.94,23.7,-3.12,-36.2,1.57,-23.09,13.43,-40.15,-6.2,-81.51,-133.39,278.55,-140.56,-12.21,-23.14,-29.63,91.34,404.19,-127.27,26.63,0.02,196.55,-0.37,-57.97,-5.07,-140.32,-21.09,-117.95,-1062.22,-438.16,-81.77,4.34,1.57,-87.77,-5.59,26.02,57.67
2487434,499_2,0.3333,-60.88,-412.48,-368.32,44.26,-14.77,-19.29,2.63,-24.25,14.12,-38.3,-9.35,-99.33,-297.41,551.81,-286.18,-30.41,-10.48,-17.19,101.41,237.75,-78.67,43.74,18.63,208.96,-0.11,-68.76,-6.01,-133.39,-18.03,-165.94,-1087.67,-461.67,-128.47,7.36,5.83,-86.51,-21.88,20.98,69.53
2487435,499_2,0.3361,-58.91,-619.13,-545.25,64.78,-24.92,-9.68,2.03,-24.93,14.52,-36.93,-14.3,-114.26,-405.13,747.89,-392.23,-50.59,-1.08,-13.05,107.32,29.35,-18.49,64.74,33.86,226.99,0.37,-76.43,-6.69,-122.92,-13.82,-203.88,-1162.49,-486.6,-175.74,10.27,9.24,-85.5,-39.98,18.51,73.3
2487436,499_2,0.3389,-57.9,-748.75,-656.44,83.24,-32.52,-7.38,0.44,-25.34,14.76,-36.65,-20.43,-124.83,-435.97,845.37,-446.39,-70.23,4.28,-17.02,108.83,-207.58,49.42,87.1,44.7,247.77,1.09,-80.8,-7.07,-110.58,-8.52,-226.91,-1265.3,-508.18,-217.55,13.01,11.42,-85.03,-57.33,18.64,69.38
2487437,499_2,0.3417,-58.92,-790.08,-691.51,98.27,-37.12,-11.33,-1.62,-25.7,14.97,-38.1,-26.88,-129.95,-381.14,837.96,-444.51,-87.37,5.56,-27.96,105.25,-449.89,118.53,108.59,50.96,268.7,2.02,-82.3,-7.21,-97.78,-2.68,-230.37,-1359.22,-517.76,-246.18,15.58,12.19,-85.11,-71.91,20.95,58.91
2487438,499_2,0.3444,-62.38,-743.2,-649.63,109.24,-38.76,-19.94,-3.77,-26.15,15.24,-41.74,-32.82,-129.05,-247.71,734.82,-390.64,-100.81,3.33,-44.09,96.1,-665.46,179.86,127.59,53.08,287.62,3.11,-81.59,-7.16,-85.66,2.87,-211.85,-1403.68,-503.96,-253.08,18.03,11.58,-85.49,-82.53,24.76,43.38
2487439,499_2,0.3472,-67.91,-616.53,-537.06,116.1,-37.8,-31.51,-5.86,-26.7,15.58,-47.59,-37.59,-122.2,-58.97,557.4,-295.42,-110.09,-1.54,-63.39,81.68,-818.72,223.52,143.1,51.8,302.49,4.21,-79.37,-6.98,-75.13,7.15,-172.66,-1368.07,-455.48,-230.6,20.26,9.78,-85.78,-88.91,29.34,24.46
2487440,499_2,0.35,-74.52,-423.16,-364.14,119.11,-34.75,-44.56,-7.91,-27.2,15.88,-55.16,-40.9,-110.27,150.04,334.39,-173.4,-115.21,-8.06,-83.79,63.37,-879.53,241.25,154.53,47.93,311.27,5.07,-76.12,-6.7,-66.97,9.2,-118.01,-1241.64,-365.14,-174.44,22.04,7.08,-85.6,-91.38,34.03,3.87
2487441,499_2,0.3528,-80.94,-177.95,-142.97,118.55,-30.12,-57.97,-10.02,-27.35,15.99,-63.45,-42.91,-94.73,340.42,96.29,-40.36,-116.43,-15.34,-103.35,43.38,-832.53,228.94,161.45,42.17,312.16,5.36,-72.15,-6.37,-61.73,8.25,-55.77,-1035.45,-233.68,-86.04,23.07,3.84,-84.74,-90.6,38.33,-16.64
2487442,499_2,0.3556,-86.03,103.55,113.35,114.63,-24.36,-70.96,-12.28,-26.76,15.66,-71.1,-44.16,-77.54,478.19,-128.59,88.77,-114.04,-22.57,-120.41,24.06,-683.39,188.32,163.44,35.11,304.15,4.63,-67.64,-5.98,-59.58,3.81,5.66,-776.26,-71.83,26.03,23.08,0.42,-83.25,-87.22,41.88,-35.29
2487443,499_2,0.3583,-89.06,404.38,389.9,107.46,-17.9,-83.0,-14.69,-25.0,14.65,-76.69,-45.35,-60.75,540.82,-316.33,200.92,-108.31,-29.12,-133.61,7.2,-459.12,126.94,160.11,27.29,287.49,2.38,-62.76,-5.55,-60.27,-4.21,59.59,-495.94,100.98,146.75,21.97,-2.81,-81.43,-81.72,44.41,-50.45
2487444,499_2,0.3611,-89.87,704.47,668.31,97.2,-11.14,-93.64,-17.07,-21.7,12.72,-78.98,-47.02,-46.23,519.67,-447.64,285.1,-99.53,-34.44,-142.06,-6.52,-201.78,56.42,151.1,19.2,263.74,-1.91,-57.69,-5.1,-63.11,-15.39,102.4,-221.47,260.87,257.68,19.84,-5.58,-79.72,-74.35,45.7,-60.75
2487445,499_2,0.3639,-88.76,979.43,925.61,84.11,-4.44,-102.52,-19.12,-16.57,9.71,-77.23,-49.32,-35.35,418.69,-507.5,332.24,-88.03,-38.15,-145.38,-17.44,42.73,-10.67,136.31,11.32,235.37,-8.67,-52.68,-4.64,-67.16,-28.75,133.66,30.79,385.61,341.44,17.0,-7.71,-78.58,-65.17,45.6,-65.35
2487446,499_2,0.3667,-86.29,1201.3,1135.0,68.63,1.89,-109.33,-20.53,-9.59,5.59,-71.36,-51.9,-28.83,251.23,-485.51,335.59,-74.23,-40.05,-143.79,-26.54,237.4,-64.24,116.08,4.08,205.06,-18.16,-47.95,-4.18,-71.49,-42.9,155.23,255.56,460.4,386.35,13.94,-9.12,-78.36,-54.2,44.04,-64.13
2487447,499_2,0.3694,-83.02,1342.34,1269.54,51.45,7.64,-113.86,-21.19,-1.04,0.53,-61.92,-54.05,-26.7,36.89,-378.1,292.12,-58.83,-40.21,-138.2,-34.83,363.87,-99.39,91.31,-2.22,174.98,-30.41,-43.66,-3.75,-75.35,-56.14,169.81,455.19,481.36,389.3,11.15,-9.87,-79.18,-41.59,41.13,-57.84
2487448,499_2,0.3722,-79.29,1381.3,1308.18,33.52,12.69,-116.12,-21.28,8.45,-5.09,-50.02,-54.93,-28.4,-200.73,-191.99,204.71,-42.79,-38.98,-130.02,-42.85,426.01,-117.3,63.65,-7.39,146.36,-45.12,-39.88,-3.34,-78.27,-66.85,179.71,635.01,455.75,356.07,9.08,-10.11,-81.0,-27.83,37.22,-47.97
2487449,499_2,0.375,-75.21,1309.91,1242.11,16.07,17.03,-116.37,-21.21,18.02,-10.78,-37.03,-53.89,-33.06,-435.72,52.76,83.78,-27.39,-36.95,-120.98,-50.59,445.88,-124.18,35.31,-11.41,119.61,-61.75,-36.6,-2.96,-80.09,-73.8,186.16,799.31,398.67,298.78,8.01,-9.99,-83.64,-13.83,32.95,-36.41
2487450,499_2,0.3778,-70.69,1136.5,1078.41,0.52,20.68,-115.12,-21.46,26.77,-16.0,-24.44,-50.63,-39.69,-641.95,322.89,-53.09,-14.05,-34.76,-112.7,-57.54,453.79,-128.45,8.69,-14.31,94.77,-79.55,-33.76,-2.6,-80.83,-76.4,189.32,949.18,327.67,231.74,7.97,-9.58,-86.85,-0.85,29.09,-25.02
2487451,499_2,0.3806,-65.61,884.76,839.01,-11.74,23.66,-113.07,-22.38,33.98,-20.31,-13.54,-45.28,-47.46,-795.77,576.61,-184.19,-4.08,-32.99,-106.36,-62.98,476.41,-137.45,-14.02,-16.22,71.95,-97.77,-31.26,-2.25,-80.71,-74.79,188.65,1081.91,257.34,167.36,8.77,-8.85,-90.44,9.69,26.47,-15.18
2487452,499_2,0.3833,-59.95,587.9,555.3,-19.57,25.89,-110.95,-23.99,39.22,-23.47,-5.31,-38.35,-55.74,-879.02,772.14,-288.6,1.57,-31.98,-102.49,-66.18,527.48,-154.85,-31.29,-17.22,51.62,-115.74,-29.0,-1.91,-80.09,-69.76,183.53,1191.56,195.78,113.51,10.05,-7.64,-94.29,16.55,25.73,-7.53
2487453,499_2,0.3861,-53.89,280.9,260.58,-22.34,27.24,-109.28,-25.98,42.37,-25.39,-0.32,-30.59,-64.17,-881.9,877.35,-351.06,2.49,-31.81,-101.04,-66.58,604.26,-179.6,-42.48,-17.41,34.41,-132.99,-26.89,-1.59,-79.48,-62.52,173.62,1270.03,144.29,73.05,11.39,-5.73,-98.36,18.93,27.22,-2.08
2487454,499_2,0.3889,-47.82,-6.43,-16.49,-19.92,27.53,-108.16,-27.77,43.43,-26.07,1.36,-22.93,-72.65,-804.99,877.11,-365.08,-1.15,-32.3,-101.5,-63.78,689.93,-206.63,-47.79,-16.88,20.91,-149.31,-24.79,-1.27,-79.57,-54.44,159.05,1308.3,99.64,45.04,12.44,-3.02,-102.63,16.62,30.86,1.66
2487455,499_2,0.3917,-42.33,-253.37,-255.85,-12.79,26.57,-107.21,-28.65,42.48,-25.54,0.05,-16.31,-81.47,-659.63,776.21,-333.56,-8.67,-33.06,-103.16,-57.63,760.22,-228.7,-48.15,-15.69,11.24,-164.7,-22.57,-0.98,-81.14,-46.81,140.37,1298.07,57.56,26.62,13.0,0.42,-107.03,10.04,36.11,4.32
2487456,499_2,0.3944,-38.17,-449.0,-446.74,-1.84,24.19,-105.54,-28.02,39.5,-23.78,-3.56,-11.57,-91.35,-466.1,597.24,-266.93,-19.04,-33.65,-105.22,-48.22,791.21,-238.71,-44.93,-13.88,4.97,-179.36,-20.06,-0.7,-84.94,-40.72,118.48,1233.68,15.83,14.67,13.07,4.26,-111.38,0.16,42.04,6.47
2487457,499_2,0.3972,-36.05,-590.53,-586.15,11.69,20.36,-102.05,-25.55,34.45,-20.77,-8.57,-9.3,-103.31,-249.67,374.28,-180.03,-31.0,-33.6,-107.0,-36.02,765.79,-231.53,-39.79,-11.44,1.12,-193.58,-17.13,-0.46,-91.34,-36.95,94.58,1114.17,-24.24,6.79,12.78,7.93,-115.37,-11.73,47.45,8.51
2487458,499_2,0.4,-36.49,-680.72,-676.4,26.32,15.17,-95.78,-21.27,27.41,-16.54,-13.88,-9.77,-118.3,-35.58,144.75,-88.52,-43.26,-32.53,-108.0,-22.08,677.26,-205.17,-34.36,-8.36,-1.51,-207.65,-13.71,-0.27,-100.1,-36.01,70.14,944.87,-58.35,1.52,12.34,10.77,-118.68,-24.19,51.12,10.61
